@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
827,600,34,2750,793,0.776178,0.946372,0.179104,0.946372,0.820896,0.301205,0.802011,1.179999,0.000003
828,600,34,2749,794,0.775896,0.946372,0.179158,0.946372,0.820842,0.30128,0.801772,1.180351,0.000003
829,600,34,2748,795,0.775614,0.946372,0.179211,0.946372,0.820789,0.301356,0.801532,1.180704,0.000003
830,600,34,2747,796,0.775332,0.946372,0.179265,0.946372,0.820735,0.301432,0.801293,1.181057,0.000003
831,600,34,2746,797,0.775049,0.946372,0.179319,0.946372,0.820681,0.301508,0.801053,1.18141,0.000003
832,600,34,2745,798,0.774767,0.946372,0.179372,0.946372,0.820628,0.301583,0.800814,1.181763,0.000003
833,600,34,2744,799,0.774485,0.946372,0.179426,0.946372,0.820574,0.301659,0.800575,1.182116,0.000003
834,600,34,2743,800,0.774203,0.946372,0.17948,0.946372,0.82052,0.301735,0.800335,1.18247,0.000003
835,600,34,2742,801,0.77392,0.946372,0.179533,0.946372,0.820467,0.301811,0.800096,1.182824,0.000004
836,600,34,2741,802,0.773638,0.946372,0.179587,0.946372,0.820413,0.301887,0.799856,1.183178,0.000004
837,600,34,2740,803,0.773356,0.946372,0.179641,0.946372,0.820359,0.301963,0.799617,1.183532,0.000004
838,600,34,2739,804,0.773074,0.946372,0.179695,0.946372,0.820305,0.302039,0.799378,1.183886,0.000004
839,600,34,2738,805,0.772791,0.946372,0.179748,0.946372,0.820252,0.302115,0.799138,1.184241,0.000004
840,600,34,2737,806,0.772509,0.946372,0.179802,0.946372,0.820198,0.302191,0.798899,1.184596,0.000004
841,600,34,2736,807,0.772227,0.946372,0.179856,0.946372,0.820144,0.302267,0.798659,1.184951,0.000004
842,600,34,2735,808,0.771945,0.946372,0.17991,0.946372,0.82009,0.302343,0.79842,1.185306,0.000004
843,600,34,2734,809,0.771662,0.946372,0.179964,0.946372,0.820036,0.302419,0.798181,1.185662,0.000004
844,600,34,2733,810,0.77138,0.946372,0.180018,0.946372,0.819982,0.302496,0.797941,1.186018,0.000004
845,600,34,2732,811,0.771098,0.946372,0.180072,0.946372,0.819928,0.302572,0.797702,1.186374,0.000004
846,600,34,2731,812,0.770816,0.946372,0.180126,0.946372,0.819874,0.302648,0.797462,1.18673,0.000004
847,600,34,2730,813,0.770533,0.946372,0.18018,0.946372,0.81982,0.302725,0.797223,1.187086,0.000004
848,600,34,2729,814,0.770251,0.946372,0.180234,0.946372,0.819766,0.302801,0.796983,1.187443,0.000004
849,600,34,2728,815,0.769969,0.946372,0.180288,0.946372,0.819712,0.302877,0.796744,1.1878,0.000004
850,600,34,2727,816,0.769687,0.946372,0.180343,0.946372,0.819657,0.302954,0.796505,1.188157,0.000005
851,599,35,2727,816,0.769687,0.944795,0.180096,0.944795,0.819904,0.302525,0.796265,1.186533,0.000005
852,599,35,2726,817,0.769404,0.944795,0.18015,0.944795,0.81985,0.302602,0.796026,1.18689,0.000005
853,599,35,2725,818,0.769122,0.944795,0.180205,0.944795,0.819795,0.302678,0.795786,1.187247,0.000005
854,599,35,2724,819,0.76884,0.944795,0.180259,0.944795,0.819741,0.302755,0.795547,1.187604,0.000005
855,599,35,2723,820,0.768558,0.944795,0.180313,0.944795,0.819687,0.302831,0.795308,1.187962,0.000005
856,598,36,2723,820,0.768558,0.943218,0.180066,0.943218,0.819934,0.302402,0.795068,1.186335,0.000005
857,598,36,2722,821,0.768275,0.943218,0.18012,0.943218,0.81988,0.302479,0.794829,1.186693,0.000006
858,598,36,2721,822,0.767993,0.943218,0.180175,0.943218,0.819825,0.302555,0.794589,1.18705,0.000006
859,598,36,2720,823,0.767711,0.943218,0.180229,0.943218,0.819771,0.302632,0.79435,1.187408,0.000006
860,598,36,2719,824,0.767429,0.943218,0.180283,0.943218,0.819717,0.302708,0.794111,1.187766,0.000006
861,598,36,2718,825,0.767146,0.943218,0.180338,0.943218,0.819662,0.302785,0.793871,1.188124,0.000006
862,598,36,2717,826,0.766864,0.943218,0.180392,0.943218,0.819608,0.302861,0.793632,1.188483,0.000006
863,598,36,2716,827,0.766582,0.943218,0.180447,0.943218,0.819553,0.302938,0.793392,1.188841,0.000006
864,598,36,2715,828,0.7663,0.943218,0.180501,0.943218,0.819499,0.303015,0.793153,1.1892,0.000006
865,598,36,2714,829,0.766017,0.943218,0.180556,0.943218,0.819444,0.303092,0.792914,1.189559,0.000006
866,598,36,2713,830,0.765735,0.943218,0.18061,0.943218,0.81939,0.303169,0.792674,1.189919,0.000007
867,598,36,2712,831,0.765453,0.943218,0.180665,0.943218,0.819335,0.303245,0.792435,1.190278,0.000007
868,598,36,2711,832,0.765171,0.943218,0.180719,0.943218,0.819281,0.303322,0.792195,1.190638,0.000007
869,598,36,2710,833,0.764889,0.943218,0.180774,0.943218,0.819226,0.303399,0.791956,1.190998,0.000007
870,597,37,2710,833,0.764889,0.94164,0.180526,0.94164,0.819474,0.302969,0.791717,1.189366,0.000007
871,597,37,2709,834,0.764606,0.94164,0.180581,0.94164,0.819419,0.303046,0.791477,1.189725,0.000007
872,597,37,2708,835,0.764324,0.94164,0.180635,0.94164,0.819365,0.303123,0.791238,1.190085,0.000007
873,597,37,2707,836,0.764042,0.94164,0.18069,0.94164,0.81931,0.3032,0.790998,1.190445,0.000007
874,597,37,2706,837,0.76376,0.94164,0.180745,0.94164,0.819255,0.303277,0.790759,1.190806,0.000007
875,597,37,2705,838,0.763477,0.94164,0.1808,0.94164,0.8192,0.303354,0.79052,1.191167,0.000008
876,597,37,2704,839,0.763195,0.94164,0.180854,0.94164,0.819146,0.303431,0.79028,1.191527,0.000008
877,597,37,2703,840,0.762913,0.94164,0.180909,0.94164,0.819091,0.303508,0.790041,1.191888,0.000008
878,597,37,2702,841,0.762631,0.94164,0.180964,0.94164,0.819036,0.303585,0.789801,1.19225,0.000008
879,597,37,2701,842,0.762348,0.94164,0.181019,0.94164,0.818981,0.303662,0.789562,1.192611,0.000008
880,596,38,2701,842,0.762348,0.940063,0.18077,0.940063,0.81923,0.303231,0.789322,1.190975,0.000008
881,596,38,2700,843,0.762066,0.940063,0.180825,0.940063,0.819175,0.303308,0.789083,1.191336,0.000009
882,596,38,2699,844,0.761784,0.940063,0.18088,0.940063,0.81912,0.303385,0.788844,1.191698,0.000009
883,596,38,2698,845,0.761502,0.940063,0.180935,0.940063,0.819065,0.303462,0.788604,1.192059,0.000009
884,596,38,2697,846,0.761219,0.940063,0.18099,0.940063,0.81901,0.30354,0.788365,1.192421,0.000009
885,595,39,2697,846,0.761219,0.938486,0.180741,0.938486,0.819259,0.303107,0.788125,1.190782,0.000009
886,594,40,2697,846,0.761219,0.936909,0.180492,0.936909,0.819508,0.302675,0.787886,1.189142,0.000009
887,594,40,2696,847,0.760937,0.936909,0.180547,0.936909,0.819453,0.302752,0.787647,1.189504,0.00001
888,594,40,2695,848,0.760655,0.936909,0.180602,0.936909,0.819398,0.302829,0.787407,1.189865,0.00001
889,594,40,2694,849,0.760373,0.936909,0.180657,0.936909,0.819343,0.302907,0.787168,1.190227,0.00001
890,594,40,2693,850,0.76009,0.936909,0.180712,0.936909,0.819288,0.302984,0.786928,1.190589,0.00001
891,594,40,2692,851,0.759808,0.936909,0.180767,0.936909,0.819233,0.303061,0.786689,1.190952,0.00001
892,594,40,2691,852,0.759526,0.936909,0.180822,0.936909,0.819178,0.303139,0.78645,1.191314,0.00001
893,594,40,2690,853,0.759244,0.936909,0.180877,0.936909,0.819123,0.303216,0.78621,1.191677,0.00001
894,594,40,2689,854,0.758961,0.936909,0.180932,0.936909,0.819068,0.303293,0.785971,1.19204,0.00001
895,593,41,2689,854,0.758961,0.935331,0.180683,0.935331,0.819317,0.30286,0.785731,1.190396,0.000011
896,593,41,2688,855,0.758679,0.935331,0.180738,0.935331,0.819262,0.302937,0.785492,1.190758,0.000011
897,592,42,2688,855,0.758679,0.933754,0.180488,0.933754,0.819512,0.302504,0.785253,1.189113,0.000011
898,592,42,2687,856,0.758397,0.933754,0.180543,0.933754,0.819457,0.302581,0.785013,1.189476,0.000012
899,592,42,2686,857,0.758115,0.933754,0.180598,0.933754,0.819402,0.302658,0.784774,1.189838,0.000012
900,592,42,2685,858,0.757832,0.933754,0.180653,0.933754,0.819347,0.302736,0.784534,1.190201,0.000012
901,592,42,2684,859,0.75755,0.933754,0.180708,0.933754,0.819292,0.302813,0.784295,1.190565,0.000012
902,592,42,2683,860,0.757268,0.933754,0.180763,0.933754,0.819237,0.302891,0.784056,1.190928,0.000012
903,592,42,2682,861,0.756986,0.933754,0.180819,0.933754,0.819181,0.302968,0.783816,1.191292,0.000013
904,592,42,2681,862,0.756703,0.933754,0.180874,0.933754,0.819126,0.303046,0.783577,1.191656,0.000013
905,592,42,2680,863,0.756421,0.933754,0.180929,0.933754,0.819071,0.303123,0.783337,1.19202,0.000013
906,592,42,2679,864,0.756139,0.933754,0.180984,0.933754,0.819016,0.303201,0.783098,1.192385,0.000013
907,592,42,2678,865,0.755857,0.933754,0.18104,0.933754,0.81896,0.303279,0.782859,1.192749,0.000013
908,592,42,2677,866,0.755574,0.933754,0.181095,0.933754,0.818905,0.303356,0.782619,1.193114,0.000013
909,592,42,2676,867,0.755292,0.933754,0.181151,0.933754,0.818849,0.303434,0.78238,1.193479,0.000014
910,592,42,2675,868,0.75501,0.933754,0.181206,0.933754,0.818794,0.303512,0.78214,1.193845,0.000015
911,592,42,2674,869,0.754728,0.933754,0.181261,0.933754,0.818739,0.30359,0.781901,1.19421,0.000015
912,592,42,2673,870,0.754445,0.933754,0.181317,0.933754,0.818683,0.303668,0.781661,1.194576,0.000015
913,592,42,2672,871,0.754163,0.933754,0.181373,0.933754,0.818627,0.303746,0.781422,1.194942,0.000015
914,592,42,2671,872,0.753881,0.933754,0.181428,0.933754,0.818572,0.303823,0.781183,1.195308,0.000015
915,592,42,2670,873,0.753599,0.933754,0.181484,0.933754,0.818516,0.303901,0.780943,1.195675,0.000015
916,592,42,2669,874,0.753316,0.933754,0.181539,0.933754,0.818461,0.303979,0.780704,1.196041,0.000015
917,592,42,2668,875,0.753034,0.933754,0.181595,0.933754,0.818405,0.304058,0.780464,1.196408,0.000015
918,592,42,2667,876,0.752752,0.933754,0.181651,0.933754,0.818349,0.304136,0.780225,1.196775,0.000016
919,592,42,2666,877,0.75247,0.933754,0.181707,0.933754,0.818293,0.304214,0.779986,1.197142,0.000016
920,592,42,2665,878,0.752187,0.933754,0.181762,0.933754,0.818238,0.304292,0.779746,1.19751,0.000016
921,592,42,2664,879,0.751905,0.933754,0.181818,0.933754,0.818182,0.30437,0.779507,1.197878,0.000016
922,592,42,2663,880,0.751623,0.933754,0.181874,0.933754,0.818126,0.304448,0.779267,1.198246,0.000016
923,592,42,2662,881,0.751341,0.933754,0.18193,0.933754,0.81807,0.304527,0.779028,1.198614,0.000016
924,592,42,2661,882,0.751058,0.933754,0.181986,0.933754,0.818014,0.304605,0.778789,1.198983,0.000016
925,592,42,2660,883,0.750776,0.933754,0.182042,0.933754,0.817958,0.304683,0.778549,1.199351,0.000016
926,592,42,2659,884,0.750494,0.933754,0.182098,0.933754,0.817902,0.304762,0.77831,1.19972,0.000017
927,592,42,2658,885,0.750212,0.933754,0.182154,0.933754,0.817846,0.30484,0.77807,1.200089,0.000017
928,592,42,2657,886,0.749929,0.933754,0.18221,0.933754,0.81779,0.304919,0.777831,1.200459,0.000017
929,592,42,2656,887,0.749647,0.933754,0.182266,0.933754,0.817734,0.304997,0.777592,1.200828,0.000017
930,592,42,2655,888,0.749365,0.933754,0.182322,0.933754,0.817678,0.305076,0.777352,1.201198,0.000017
931,592,42,2654,889,0.749083,0.933754,0.182378,0.933754,0.817622,0.305155,0.777113,1.201568,0.000018
932,592,42,2653,890,0.7488,0.933754,0.182435,0.933754,0.817565,0.305233,0.776873,1.201938,0.000019
933,592,42,2652,891,0.748518,0.933754,0.182491,0.933754,0.817509,0.305312,0.776634,1.202309,0.000019
934,592,42,2651,892,0.748236,0.933754,0.182547,0.933754,0.817453,0.305391,0.776395,1.20268,0.000019
935,592,42,2650,893,0.747954,0.933754,0.182603,0.933754,0.817397,0.30547,0.776155,1.203051,0.000019
936,592,42,2649,894,0.747671,0.933754,0.18266,0.933754,0.81734,0.305548,0.775916,1.203422,0.00002
937,592,42,2648,895,0.747389,0.933754,0.182716,0.933754,0.817284,0.305627,0.775676,1.203793,0.00002
938,592,42,2647,896,0.747107,0.933754,0.182772,0.933754,0.817228,0.305706,0.775437,1.204165,0.00002
939,591,43,2647,896,0.747107,0.932177,0.18252,0.932177,0.81748,0.305269,0.775198,1.202502,0.00002
940,591,43,2646,897,0.746825,0.932177,0.182576,0.932177,0.817424,0.305347,0.774958,1.202874,0.000021
941,591,43,2645,898,0.746542,0.932177,0.182633,0.932177,0.817367,0.305426,0.774719,1.203245,0.000021
942,591,43,2644,899,0.74626,0.932177,0.182689,0.932177,0.817311,0.305505,0.774479,1.203617,0.000021
943,591,43,2643,900,0.745978,0.932177,0.182746,0.932177,0.817254,0.305584,0.77424,1.203989,0.000021
944,591,43,2642,901,0.745696,0.932177,0.182802,0.932177,0.817198,0.305663,0.774,1.204362,0.000022
945,591,43,2641,902,0.745413,0.932177,0.182859,0.932177,0.817141,0.305742,0.773761,1.204734,0.000022
946,591,43,2640,903,0.745131,0.932177,0.182916,0.932177,0.817084,0.305821,0.773522,1.205107,0.000023
947,591,43,2639,904,0.744849,0.932177,0.182972,0.932177,0.817028,0.305901,0.773282,1.20548,0.000023
948,591,43,2638,905,0.744567,0.932177,0.183029,0.932177,0.816971,0.30598,0.773043,1.205854,0.000023
949,591,43,2637,906,0.744285,0.932177,0.183086,0.932177,0.816914,0.306059,0.772803,1.206227,0.000023
950,591,43,2636,907,0.744002,0.932177,0.183142,0.932177,0.816858,0.306138,0.772564,1.206601,0.000023
951,591,43,2635,908,0.74372,0.932177,0.183199,0.932177,0.816801,0.306218,0.772325,1.206975,0.000024
952,591,43,2634,909,0.743438,0.932177,0.183256,0.932177,0.816744,0.306297,0.772085,1.207349,0.000025
953,591,43,2633,910,0.743156,0.932177,0.183313,0.932177,0.816687,0.306376,0.771846,1.207724,0.000025
954,591,43,2632,911,0.742873,0.932177,0.18337,0.932177,0.81663,0.306456,0.771606,1.208099,0.000025
955,591,43,2631,912,0.742591,0.932177,0.183426,0.932177,0.816574,0.306535,0.771367,1.208474,0.000025
956,591,43,2630,913,0.742309,0.932177,0.183483,0.932177,0.816517,0.306615,0.771128,1.208849,0.000026
957,590,44,2630,913,0.742309,0.930599,0.18323,0.930599,0.81677,0.306175,0.770888,1.207178,0.000026
958,590,44,2629,914,0.742027,0.930599,0.183287,0.930599,0.816713,0.306255,0.770649,1.207553,0.000026
959,590,44,2628,915,0.741744,0.930599,0.183344,0.930599,0.816656,0.306334,0.770409,1.207928,0.000028
960,590,44,2627,916,0.741462,0.930599,0.183401,0.930599,0.816599,0.306414,0.77017,1.208304,0.000028
961,590,44,2626,917,0.74118,0.930599,0.183458,0.930599,0.816542,0.306494,0.769931,1.20868,0.000028
962,590,44,2625,918,0.740898,0.930599,0.183515,0.930599,0.816485,0.306573,0.769691,1.209056,0.000028
963,590,44,2624,919,0.740615,0.930599,0.183572,0.930599,0.816428,0.306653,0.769452,1.209432,0.000029
964,590,44,2623,920,0.740333,0.930599,0.183629,0.930599,0.816371,0.306733,0.769212,1.209808,0.00003
965,590,44,2622,921,0.740051,0.930599,0.183686,0.930599,0.816314,0.306812,0.768973,1.210185,0.000032
966,590,44,2621,922,0.739769,0.930599,0.183743,0.930599,0.816257,0.306892,0.768734,1.210562,0.000032
967,590,44,2620,923,0.739486,0.930599,0.183801,0.930599,0.816199,0.306972,0.768494,1.210939,0.000032
968,590,44,2619,924,0.739204,0.930599,0.183858,0.930599,0.816142,0.307052,0.768255,1.211316,0.000032
969,590,44,2618,925,0.738922,0.930599,0.183915,0.930599,0.816085,0.307132,0.768015,1.211694,0.000032
970,590,44,2617,926,0.73864,0.930599,0.183973,0.930599,0.816027,0.307212,0.767776,1.212072,0.000034
971,590,44,2616,927,0.738357,0.930599,0.18403,0.930599,0.81597,0.307292,0.767537,1.21245,0.000034
972,590,44,2615,928,0.738075,0.930599,0.184087,0.930599,0.815913,0.307372,0.767297,1.212828,0.000035
973,590,44,2614,929,0.737793,0.930599,0.184145,0.930599,0.815855,0.307452,0.767058,1.213206,0.000035
974,590,44,2613,930,0.737511,0.930599,0.184202,0.930599,0.815798,0.307532,0.766818,1.213585,0.000036
975,590,44,2612,931,0.737228,0.930599,0.18426,0.930599,0.81574,0.307612,0.766579,1.213964,0.000036
976,590,44,2611,932,0.736946,0.930599,0.184317,0.930599,0.815683,0.307692,0.766339,1.214344,0.000038
977,589,45,2611,932,0.736946,0.929022,0.184062,0.929022,0.815937,0.307251,0.7661,1.212664,0.000039
978,589,45,2610,933,0.736664,0.929022,0.18412,0.929022,0.81588,0.307331,0.765861,1.213043,0.000039
979,589,45,2609,934,0.736382,0.929022,0.184178,0.929022,0.815822,0.307411,0.765621,1.213423,0.00004
980,589,45,2608,935,0.736099,0.929022,0.184235,0.929022,0.815765,0.307492,0.765382,1.213802,0.000042
981,589,45,2607,936,0.735817,0.929022,0.184293,0.929022,0.815707,0.307572,0.765142,1.214182,0.000042
982,589,45,2606,937,0.735535,0.929022,0.184351,0.929022,0.815649,0.307652,0.764903,1.214562,0.000042
983,589,45,2605,938,0.735253,0.929022,0.184408,0.929022,0.815592,0.307732,0.764664,1.214942,0.000042
984,589,45,2604,939,0.73497,0.929022,0.184466,0.929022,0.815534,0.307813,0.764424,1.215323,0.000043
985,589,45,2603,940,0.734688,0.929022,0.184524,0.929022,0.815476,0.307893,0.764185,1.215703,0.000044
986,589,45,2602,941,0.734406,0.929022,0.184582,0.929022,0.815418,0.307974,0.763945,1.216084,0.000044
987,589,45,2601,942,0.734124,0.929022,0.184639,0.929022,0.815361,0.308054,0.763706,1.216466,0.000044
988,589,45,2600,943,0.733841,0.929022,0.184697,0.929022,0.815303,0.308135,0.763467,1.216847,0.000045
989,589,45,2599,944,0.733559,0.929022,0.184755,0.929022,0.815245,0.308216,0.763227,1.217229,0.000046
990,589,45,2598,945,0.733277,0.929022,0.184813,0.929022,0.815187,0.308296,0.762988,1.217611,0.000046
991,589,45,2597,946,0.732995,0.929022,0.184871,0.929022,0.815129,0.308377,0.762748,1.217993,0.000047
992,589,45,2596,947,0.732712,0.929022,0.184929,0.929022,0.815071,0.308458,0.762509,1.218375,0.000047
993,589,45,2595,948,0.73243,0.929022,0.184987,0.929022,0.815013,0.308539,0.76227,1.218758,0.000048
994,589,45,2594,949,0.732148,0.929022,0.185046,0.929022,0.814954,0.308619,0.76203,1.219141,0.000048
995,589,45,2593,950,0.731866,0.929022,0.185104,0.929022,0.814896,0.3087,0.761791,1.219524,0.000049
996,589,45,2592,951,0.731583,0.929022,0.185162,0.929022,0.814838,0.308781,0.761551,1.219907,0.00005
997,589,45,2591,952,0.731301,0.929022,0.18522,0.929022,0.81478,0.308862,0.761312,1.220291,0.00005
998,588,46,2591,952,0.731301,0.927445,0.184964,0.927445,0.815036,0.308419,0.761073,1.218602,0.000052
999,588,46,2590,953,0.731019,0.927445,0.185022,0.927445,0.814978,0.308499,0.760833,1.218986,0.000053
1000,588,46,2589,954,0.730737,0.927445,0.18508,0.927445,0.81492,0.30858,0.760594,1.21937,0.000054
1001,588,46,2588,955,0.730454,0.927445,0.185139,0.927445,0.814861,0.308661,0.760354,1.219753,0.000054
1002,588,46,2587,956,0.730172,0.927445,0.185197,0.927445,0.814803,0.308742,0.760115,1.220138,0.000054
1003,588,46,2586,957,0.72989,0.927445,0.185255,0.927445,0.814745,0.308824,0.759876,1.220522,0.000056
1004,588,46,2585,958,0.729608,0.927445,0.185314,0.927445,0.814686,0.308905,0.759636,1.220907,0.000056
1005,588,46,2584,959,0.729325,0.927445,0.185372,0.927445,0.814628,0.308986,0.759397,1.221292,0.000056
1006,588,46,2583,960,0.729043,0.927445,0.18543,0.927445,0.81457,0.309067,0.759157,1.221677,0.000057
1007,588,46,2582,961,0.728761,0.927445,0.185489,0.927445,0.814511,0.309148,0.758918,1.222062,0.000058
1008,588,46,2581,962,0.728479,0.927445,0.185547,0.927445,0.814453,0.30923,0.758678,1.222448,0.000058
1009,588,46,2580,963,0.728196,0.927445,0.185606,0.927445,0.814394,0.309311,0.758439,1.222834,0.000058
1010,588,46,2579,964,0.727914,0.927445,0.185665,0.927445,0.814335,0.309392,0.7582,1.22322,0.00006
1011,588,46,2578,965,0.727632,0.927445,0.185723,0.927445,0.814277,0.309474,0.75796,1.223606,0.000062
1012,588,46,2577,966,0.72735,0.927445,0.185782,0.927445,0.814218,0.309555,0.757721,1.223993,0.000062
1013,587,47,2577,966,0.72735,0.925868,0.185525,0.925868,0.814475,0.30911,0.757481,1.222297,0.000063
1014,587,47,2576,967,0.727067,0.925868,0.185583,0.925868,0.814417,0.309191,0.757242,1.222684,0.000064
1015,587,47,2575,968,0.726785,0.925868,0.185642,0.925868,0.814358,0.309273,0.757003,1.22307,0.000065
1016,587,47,2574,969,0.726503,0.925868,0.185701,0.925868,0.814299,0.309354,0.756763,1.223457,0.000065
1017,587,47,2573,970,0.726221,0.925868,0.185759,0.925868,0.814241,0.309436,0.756524,1.223844,0.000066
1018,587,47,2572,971,0.725938,0.925868,0.185818,0.925868,0.814182,0.309518,0.756284,1.224232,0.000067
1019,587,47,2571,972,0.725656,0.925868,0.185877,0.925868,0.814123,0.309599,0.756045,1.22462,0.000068
1020,587,47,2570,973,0.725374,0.925868,0.185936,0.925868,0.814064,0.309681,0.755806,1.225007,0.000069
1021,587,47,2569,974,0.725092,0.925868,0.185995,0.925868,0.814005,0.309763,0.755566,1.225396,0.000072
1022,587,47,2568,975,0.724809,0.925868,0.186054,0.925868,0.813946,0.309844,0.755327,1.225784,0.000072
1023,587,47,2567,976,0.724527,0.925868,0.186113,0.925868,0.813887,0.309926,0.755087,1.226173,0.000073
1024,587,47,2566,977,0.724245,0.925868,0.186172,0.925868,0.813828,0.310008,0.754848,1.226562,0.000073
1025,587,47,2565,978,0.723963,0.925868,0.186231,0.925868,0.813769,0.31009,0.754609,1.226951,0.000075
1026,587,47,2564,979,0.72368,0.925868,0.18629,0.925868,0.81371,0.310172,0.754369,1.22734,0.000075
1027,587,47,2563,980,0.723398,0.925868,0.186349,0.925868,0.813651,0.310254,0.75413,1.22773,0.000076
1028,587,47,2562,981,0.723116,0.925868,0.186408,0.925868,0.813592,0.310336,0.75389,1.22812,0.000078
1029,587,47,2561,982,0.722834,0.925868,0.186468,0.925868,0.813532,0.310418,0.753651,1.22851,0.000078
1030,587,47,2560,983,0.722552,0.925868,0.186527,0.925868,0.813473,0.3105,0.753412,1.2289,0.000078
1031,587,47,2559,984,0.722269,0.925868,0.186586,0.925868,0.813414,0.310582,0.753172,1.229291,0.000079
1032,587,47,2558,985,0.721987,0.925868,0.186645,0.925868,0.813355,0.310664,0.752933,1.229682,0.00008
1033,586,48,2558,985,0.721987,0.92429,0.186387,0.92429,0.813613,0.310217,0.752693,1.227977,0.000082
